fecha,producto,categoria,cantidad,precio_unitario,total,canal,region
2026-06-23,Mancuernas Ajustables 10kg,Deportes,2,999,1998,Tienda física,Jalisco
2026-06-23,Smartphone X5,Electrónica,1,7649,7649,Marketplace,Yucatán
2026-06-23,Perfume Noir Intense 100ml,Belleza,1,1899,1899,Marketplace,Jalisco
2026-06-24,Kit Bandas Elásticas,Deportes,2,299,598,Tienda física,Chihuahua
2026-06-24,Secadora Iónica 2200W,Belleza,1,1499,1499,Tienda física,Jalisco
2026-06-24,Secadora Iónica 2200W,Belleza,1,1499,1499,Marketplace,Jalisco
2026-06-24,Dron Junior HD,Juguetes,1,1599,1599,Marketplace,Yucatán
2026-06-24,Smart TV 55'',Electrónica,3,11499,34497,Online,Puebla
2026-06-24,Set de Sábanas Queen 600h,Hogar,1,1199,1199,Online,Puebla
2026-06-24,Smartphone X5,Electrónica,3,8999,26997,Móvil App,CDMX
2026-06-25,Smartwatch Fit 3,Electrónica,2,3299,6598,Online,Chihuahua
2026-06-25,Smart TV 55'',Electrónica,1,11498.50,11498.50,Online,CDMX
2026-06-25,Casco Ciclismo Aero,Deportes,1,1299,1299,Marketplace,Yucatán
2026-06-25,Laptop Pro 14,Electrónica,1,18999,18999,Tienda física,Yucatán
2026-06-25,Sudadera Hoodie Urban,Moda,2,899,1798,Marketplace,CDMX
2026-06-25,Dron Junior HD,Juguetes,1,1598.50,1598.50,Marketplace,Chihuahua
2026-06-26,Sudadera Hoodie Urban,Moda,1,899,899,Online,CDMX
2026-06-27,Bicicleta Urbana R26,Deportes,1,7999,7999,Marketplace,CDMX
2026-06-27,Set de Sábanas Queen 600h,Hogar,2,1198.50,2397,Tienda física,Puebla
2026-06-27,Pantalón Chino Slim,Moda,2,948.50,1897,Online,Nuevo León
2026-06-28,Sudadera Hoodie Urban,Moda,3,764,2292,Marketplace,Jalisco
2026-06-28,Cámara Action Go,Electrónica,1,7998.50,7998.50,Móvil App,CDMX
2026-06-29,Peluche Oso Gigante 1.5m,Juguetes,1,549,549,Móvil App,CDMX
2026-06-29,Kit Bandas Elásticas,Deportes,1,299,299,Marketplace,Jalisco
2026-06-29,Secadora Iónica 2200W,Belleza,1,1499,1499,Online,CDMX
2026-06-29,Paleta de Sombras Nude,Belleza,2,499,998,Marketplace,Nuevo León
2026-06-29,Paleta de Sombras Nude,Belleza,1,499,499,Online,Puebla
2026-06-29,Crema Hidratante Aloe,Belleza,2,389,778,Tienda física,Chihuahua
2026-06-29,Cámara Action Go,Electrónica,1,7999,7999,Online,Yucatán
2026-06-29,Lentes de Sol Retro,Moda,1,759,759,Móvil App,CDMX
2026-06-29,Bolso de Cuero Milano,Moda,1,1898.50,1898.50,Marketplace,CDMX
2026-06-29,Secadora Iónica 2200W,Belleza,1,1499,1499,Online,Yucatán
2026-06-29,Teclado Mecánico RGB,Electrónica,2,1598.50,3197,Móvil App,CDMX
2026-06-30,Audífonos ANC Studio,Electrónica,3,2498.50,7495.50,Marketplace,CDMX
2026-06-30,Casco Ciclismo Aero,Deportes,2,1169,2338,Móvil App,Nuevo León
2026-06-30,Smartphone X5,Electrónica,2,8999,17998,Tienda física,Jalisco
2026-06-30,Bicicleta Urbana R26,Deportes,1,7998.50,7998.50,Online,CDMX
2026-06-30,Sudadera Hoodie Urban,Moda,1,898.50,898.50,Tienda física,Jalisco
2026-06-30,Teclado Mecánico RGB,Electrónica,1,1598.50,1598.50,Marketplace,CDMX
2026-07-01,Laptop Pro 14,Electrónica,1,18999,18999,Online,Jalisco
2026-07-01,Secadora Iónica 2200W,Belleza,1,1498.50,1498.50,Online,Chihuahua
2026-07-01,Cafetera Espresso Deluxe,Hogar,1,4369,4369,Online,Chihuahua
2026-07-02,Audífonos ANC Studio,Electrónica,1,2498.50,2498.50,Online,Yucatán
2026-07-03,Smartphone X5,Electrónica,1,8999,8999,Móvil App,Chihuahua
2026-07-03,Set Ciencia Experimentos,Juguetes,1,629,629,Online,Yucatán
2026-07-03,Smart TV 55'',Electrónica,2,11499,22998,Móvil App,Jalisco
2026-07-03,Rizador de Pelas Digital,Belleza,2,719,1438,Marketplace,Nuevo León
2026-07-03,Perfume Noir Intense 100ml,Belleza,2,1899,3798,Online,Yucatán
2026-07-03,Bolso de Cuero Milano,Moda,2,1898.50,3797,Tienda física,Puebla
2026-07-03,Teclado Mecánico RGB,Electrónica,1,1599,1599,Online,Nuevo León
2026-07-03,Bicicleta Urbana R26,Deportes,1,7998.50,7998.50,Marketplace,Chihuahua
2026-07-04,Crema Hidratante Aloe,Belleza,1,389,389,Tienda física,Puebla
2026-07-05,Yoga Mat Premium,Deportes,2,649,1298,Móvil App,Puebla
2026-07-05,Smartphone X5,Electrónica,1,8999,8999,Móvil App,CDMX
2026-07-05,Kit Bandas Elásticas,Deportes,2,299,598,Online,Jalisco
2026-07-05,Sudadera Hoodie Urban,Moda,3,899,2697,Móvil App,Jalisco
2026-07-05,Lámpara LED Inteligente,Hogar,4,548.50,2194,Tienda física,Chihuahua
2026-07-05,Bloques Creativos 500pz,Juguetes,1,854,854,Online,CDMX
2026-07-06,Yoga Mat Premium,Deportes,3,584,1752,Online,Nuevo León
2026-07-06,Chamarra Denim Classic,Moda,1,1169,1169,Marketplace,Yucatán
2026-07-06,Bloques Creativos 500pz,Juguetes,4,899,3596,Móvil App,CDMX
2026-07-06,Purificador de Aire Mini,Hogar,1,2899,2899,Online,Yucatán
2026-07-06,Secadora Iónica 2200W,Belleza,1,1499,1499,Tienda física,Nuevo León
2026-07-06,Perfume Noir Intense 100ml,Belleza,1,1898.50,1898.50,Online,CDMX
2026-07-06,Sudadera Hoodie Urban,Moda,3,719,2157,Tienda física,Jalisco
2026-07-07,Balón Soccer Pro FIFA,Deportes,1,494,494,Online,Puebla
2026-07-07,Rizador de Pelas Digital,Belleza,6,899,5394,Móvil App,Chihuahua
2026-07-07,Licuadora Turbo 1200W,Hogar,1,1699,1699,Marketplace,Puebla
2026-07-07,Juego de Ollas Antiadherentes,Hogar,2,2399,4798,Online,CDMX
2026-07-07,Perfume Noir Intense 100ml,Belleza,5,1899,9495,Online,Yucatán
2026-07-07,Teclado Mecánico RGB,Electrónica,2,1598.50,3197,Online,Jalisco
2026-07-07,Casco Ciclismo Aero,Deportes,2,1299,2598,Online,CDMX
2026-07-08,Kit Bandas Elásticas,Deportes,1,299,299,Online,CDMX
2026-07-08,Chamarra Denim Classic,Moda,2,1299,2598,Móvil App,Chihuahua
2026-07-08,Mancuernas Ajustables 10kg,Deportes,2,998.50,1997,Tienda física,Yucatán
2026-07-08,Consola Next X,Electrónica,2,13999,27998,Marketplace,CDMX
2026-07-08,Pantalón Chino Slim,Moda,1,949,949,Online,Puebla
2026-07-08,Paleta de Sombras Nude,Belleza,1,374,374,Tienda física,Yucatán
2026-07-08,Mancuernas Ajustables 10kg,Deportes,5,999,4995,Online,CDMX
2026-07-08,Juego de Ollas Antiadherentes,Hogar,2,2399,4798,Marketplace,Yucatán
2026-07-08,Cafetera Espresso Deluxe,Hogar,1,4598.50,4598.50,Tienda física,Chihuahua
2026-07-09,Secadora Iónica 2200W,Belleza,1,1498.50,1498.50,Online,Nuevo León
2026-07-09,Cámara Action Go,Electrónica,2,7999,15998,Móvil App,Puebla
2026-07-09,Bloques Creativos 500pz,Juguetes,5,899,4495,Tienda física,Chihuahua
2026-07-09,Banda de Correr Plegable,Deportes,1,11874,11874,Marketplace,Puebla
2026-07-09,Auto RC Turbo Rally,Juguetes,1,779,779,Marketplace,CDMX
2026-07-09,Teclado Mecánico RGB,Electrónica,1,1599,1599,Marketplace,Jalisco
2026-07-10,Set de Sábanas Queen 600h,Hogar,1,1199,1199,Marketplace,CDMX
2026-07-10,Kit Bandas Elásticas,Deportes,1,254,254,Online,Chihuahua
2026-07-10,Dron Junior HD,Juguetes,1,1599,1599,Marketplace,CDMX
2026-07-10,Casco Ciclismo Aero,Deportes,1,1299,1299,Marketplace,Yucatán
2026-07-11,Chamarra Denim Classic,Moda,1,1299,1299,Tienda física,Puebla
2026-07-11,Chamarra Denim Classic,Moda,2,1299,2598,Online,Jalisco
2026-07-11,Pantalón Chino Slim,Moda,1,948.50,948.50,Móvil App,CDMX
2026-07-12,Perfume Noir Intense 100ml,Belleza,2,1899,3798,Móvil App,Chihuahua
2026-07-12,Aspiradora Robot Clean+,Hogar,3,5999,17997,Tienda física,Puebla
2026-07-12,Barra de Sonido 2.1,Electrónica,3,3499,10497,Online,Nuevo León
2026-07-12,Perfume Noir Intense 100ml,Belleza,3,1424,4272,Marketplace,Yucatán
2026-07-12,Aspiradora Robot Clean+,Hogar,2,5999,11998,Móvil App,Puebla
2026-07-12,Tenis Runner Air,Moda,2,2199,4398,Móvil App,Jalisco
2026-07-12,Bicicleta Urbana R26,Deportes,1,7999,7999,Móvil App,Nuevo León
2026-07-13,Consola Next X,Electrónica,1,13999,13999,Marketplace,Chihuahua
2026-07-13,Secadora Iónica 2200W,Belleza,2,1199,2398,Tienda física,CDMX
2026-07-13,Smart TV 55'',Electrónica,3,11499,34497,Tienda física,Chihuahua
2026-07-14,Teclado Mecánico RGB,Electrónica,2,1439,2878,Online,CDMX
2026-07-14,Bloques Creativos 500pz,Juguetes,2,899,1798,Online,CDMX
2026-07-14,Teclado Mecánico RGB,Electrónica,1,1279,1279,Online,Chihuahua
2026-07-14,Audífonos ANC Studio,Electrónica,1,2499,2499,Móvil App,Jalisco
2026-07-14,Bolso de Cuero Milano,Moda,1,1898.50,1898.50,Móvil App,Jalisco
2026-07-14,Smartwatch Fit 3,Electrónica,2,3299,6598,Online,CDMX
2026-07-15,Juego de Ollas Antiadherentes,Hogar,1,1799,1799,Online,Nuevo León
2026-07-15,Juego de Ollas Antiadherentes,Hogar,1,2399,2399,Marketplace,Yucatán
2026-07-15,Juego de Mesa Familiar,Juguetes,2,449,898,Online,Nuevo León
2026-07-15,Audífonos ANC Studio,Electrónica,1,2249,2249,Online,CDMX
2026-07-15,Smartwatch Fit 3,Electrónica,2,2639,5278,Tienda física,Nuevo León
2026-07-15,Paleta de Sombras Nude,Belleza,1,499,499,Tienda física,Puebla
2026-07-16,Balón Soccer Pro FIFA,Deportes,1,549,549,Online,Puebla
2026-07-16,Smartwatch Fit 3,Electrónica,1,3299,3299,Marketplace,Yucatán
2026-07-16,Serum Vitamina C 30ml,Belleza,1,658.50,658.50,Tienda física,Puebla
2026-07-16,Consola Next X,Electrónica,2,13999,27998,Marketplace,Yucatán
2026-07-16,Smartwatch Fit 3,Electrónica,2,3299,6598,Móvil App,Nuevo León
2026-07-17,Balón Soccer Pro FIFA,Deportes,2,548.50,1097,Online,Jalisco
2026-07-17,Vestido Floral Summer,Moda,2,1099,2198,Marketplace,CDMX
2026-07-17,Smartwatch Fit 3,Electrónica,1,3299,3299,Marketplace,Nuevo León
2026-07-17,Paleta de Sombras Nude,Belleza,2,499,998,Marketplace,Jalisco
2026-07-17,Mancuernas Ajustables 10kg,Deportes,1,749,749,Marketplace,Puebla
2026-07-17,Secadora Iónica 2200W,Belleza,2,1498.50,2997,Tienda física,Jalisco
2026-07-17,Balón Soccer Pro FIFA,Deportes,1,412,412,Online,Jalisco
2026-07-17,Yoga Mat Premium,Deportes,1,649,649,Tienda física,Jalisco
2026-07-18,Aspiradora Robot Clean+,Hogar,3,5999,17997,Marketplace,CDMX
2026-07-18,Juego de Ollas Antiadherentes,Hogar,1,1799,1799,Móvil App,CDMX
2026-07-18,Auto RC Turbo Rally,Juguetes,2,779,1558,Móvil App,Yucatán
2026-07-18,Pantalón Chino Slim,Moda,2,948.50,1897,Online,Yucatán
2026-07-18,Rizador de Pelas Digital,Belleza,1,898.50,898.50,Marketplace,Chihuahua
2026-07-19,Consola Next X,Electrónica,1,10499,10499,Online,Puebla
2026-07-19,Lámpara LED Inteligente,Hogar,1,549,549,Marketplace,Nuevo León
2026-07-19,Smartphone X5,Electrónica,1,8998.50,8998.50,Móvil App,Puebla
2026-07-19,Dron Junior HD,Juguetes,1,1598.50,1598.50,Móvil App,Yucatán
2026-07-19,Bloques Creativos 500pz,Juguetes,3,899,2697,Móvil App,Nuevo León
2026-07-19,Dron Junior HD,Juguetes,1,1598.50,1598.50,Online,CDMX
2026-07-19,Chamarra Denim Classic,Moda,2,1298.50,2597,Marketplace,Jalisco
2026-07-20,Auto RC Turbo Rally,Juguetes,6,779,4674,Online,Nuevo León
2026-07-20,Bolso de Cuero Milano,Moda,2,1899,3798,Online,Yucatán
2026-07-20,Smartwatch Fit 3,Electrónica,1,3299,3299,Marketplace,Jalisco
2026-07-20,Camiseta Basic Cotton,Moda,2,399,798,Marketplace,Jalisco
2026-07-20,Juego de Mesa Familiar,Juguetes,1,449,449,Móvil App,Nuevo León
2026-07-20,Yoga Mat Premium,Deportes,3,649,1947,Online,Nuevo León
2026-07-20,Bloques Creativos 500pz,Juguetes,6,899,5394,Online,CDMX
2026-07-20,Aspiradora Robot Clean+,Hogar,1,5999,5999,Tienda física,Nuevo León
2026-07-21,Crema Hidratante Aloe,Belleza,1,389,389,Tienda física,CDMX
2026-07-21,Bolso de Cuero Milano,Moda,1,1898.50,1898.50,Móvil App,CDMX
2026-07-21,Audífonos ANC Studio,Electrónica,1,2499,2499,Online,Nuevo León
2026-07-21,Audífonos ANC Studio,Electrónica,2,2499,4998,Online,Puebla
2026-07-22,Set Ciencia Experimentos,Juguetes,3,629,1887,Online,Chihuahua
2026-07-22,Paleta de Sombras Nude,Belleza,1,499,499,Móvil App,Nuevo León
2026-07-22,Mancuernas Ajustables 10kg,Deportes,3,999,2997,Online,Yucatán
2026-07-22,Teclado Mecánico RGB,Electrónica,1,1599,1599,Online,Yucatán
2026-07-22,Auto RC Turbo Rally,Juguetes,2,778.50,1557,Móvil App,Yucatán
2026-07-22,Sudadera Hoodie Urban,Moda,2,899,1798,Online,Jalisco
2026-07-22,Mancuernas Ajustables 10kg,Deportes,4,999,3996,Online,CDMX
2026-07-22,Tenis Runner Air,Moda,5,2199,10995,Marketplace,CDMX
2026-07-23,Smartwatch Fit 3,Electrónica,2,2474,4948,Online,Jalisco
2026-07-23,Audífonos ANC Studio,Electrónica,2,2499,4998,Marketplace,Nuevo León
2026-07-23,Barra de Sonido 2.1,Electrónica,1,2624,2624,Marketplace,Puebla
2026-07-23,Juego de Mesa Familiar,Juguetes,6,449,2694,Marketplace,Chihuahua
2026-07-23,Bicicleta Urbana R26,Deportes,3,7999,23997,Móvil App,Jalisco
2026-07-24,Juego de Mesa Familiar,Juguetes,2,449,898,Tienda física,Chihuahua
2026-07-24,Lámpara LED Inteligente,Hogar,1,548.50,548.50,Tienda física,Jalisco
2026-07-24,Aspiradora Robot Clean+,Hogar,2,5999,11998,Online,Jalisco
2026-07-24,Set Ciencia Experimentos,Juguetes,1,629,629,Online,Jalisco
2026-07-24,Pantalón Chino Slim,Moda,1,948.50,948.50,Online,Yucatán
2026-07-24,Aspiradora Robot Clean+,Hogar,1,5998.50,5998.50,Marketplace,Nuevo León
2026-07-24,Purificador de Aire Mini,Hogar,1,2898.50,2898.50,Móvil App,CDMX
2026-07-24,Dron Junior HD,Juguetes,2,1598.50,3197,Online,Nuevo León
2026-07-24,Peluche Oso Gigante 1.5m,Juguetes,1,412,412,Móvil App,Chihuahua
2026-07-24,Auto RC Turbo Rally,Juguetes,1,779,779,Tienda física,CDMX
2026-07-25,Dron Junior HD,Juguetes,2,1599,3198,Móvil App,CDMX
2026-07-25,Serum Vitamina C 30ml,Belleza,2,659,1318,Tienda física,CDMX
2026-07-25,Mancuernas Ajustables 10kg,Deportes,1,999,999,Móvil App,Puebla
2026-07-25,Paleta de Sombras Nude,Belleza,3,499,1497,Online,Puebla
2026-07-26,Bicicleta Urbana R26,Deportes,1,5999,5999,Marketplace,Jalisco
2026-07-26,Bicicleta Urbana R26,Deportes,1,7998.50,7998.50,Marketplace,CDMX
2026-07-26,Barra de Sonido 2.1,Electrónica,2,2799,5598,Tienda física,Nuevo León
2026-07-26,Mancuernas Ajustables 10kg,Deportes,2,999,1998,Marketplace,CDMX
2026-07-27,Tablet Galaxy 10",Electrónica,3,6498.50,19495.50,Marketplace,Jalisco
2026-07-27,Bicicleta Urbana R26,Deportes,2,7999,15998,Online,Yucatán
2026-07-27,Laptop Pro 14,Electrónica,2,18998.50,37997,Marketplace,Nuevo León
2026-07-28,Juego de Mesa Familiar,Juguetes,1,449,449,Online,Jalisco
2026-07-28,Tablet Galaxy 10",Electrónica,2,6499,12998,Móvil App,Chihuahua
2026-07-28,Paleta de Sombras Nude,Belleza,3,399,1197,Online,CDMX
2026-07-28,Set de Sábanas Queen 600h,Hogar,2,1079,2158,Online,CDMX
2026-07-28,Bolso de Cuero Milano,Moda,2,1614,3228,Marketplace,Puebla
2026-07-29,Banda de Correr Plegable,Deportes,3,12498.50,37495.50,Tienda física,Yucatán
2026-07-29,Set Ciencia Experimentos,Juguetes,1,629,629,Marketplace,Nuevo León
2026-07-29,Tablet Galaxy 10",Electrónica,1,6499,6499,Online,CDMX
2026-07-29,Set Ciencia Experimentos,Juguetes,1,629,629,Online,Chihuahua
2026-07-29,Kit Bandas Elásticas,Deportes,1,224,224,Tienda física,Jalisco
2026-07-29,Consola Next X,Electrónica,3,13999,41997,Online,Yucatán
2026-07-30,Tenis Runner Air,Moda,2,2199,4398,Tienda física,CDMX
2026-07-30,Bolso de Cuero Milano,Moda,1,1899,1899,Tienda física,Nuevo León
2026-07-30,Paleta de Sombras Nude,Belleza,2,499,998,Marketplace,Jalisco
2026-07-30,Mancuernas Ajustables 10kg,Deportes,1,999,999,Marketplace,Chihuahua
2026-07-30,Smart TV 55'',Electrónica,2,11499,22998,Marketplace,Nuevo León
2026-07-31,Lentes de Sol Retro,Moda,1,758.50,758.50,Móvil App,Nuevo León
2026-07-31,Smart TV 55'',Electrónica,1,11499,11499,Marketplace,Jalisco
2026-07-31,Smart TV 55'',Electrónica,2,11499,22998,Online,Puebla
2026-07-31,Mancuernas Ajustables 10kg,Deportes,1,999,999,Marketplace,Nuevo León
2026-07-31,Paleta de Sombras Nude,Belleza,1,499,499,Marketplace,CDMX
2026-07-31,Bloques Creativos 500pz,Juguetes,1,854,854,Tienda física,Yucatán
2026-08-01,Paleta de Sombras Nude,Belleza,1,399,399,Móvil App,Jalisco
2026-08-01,Teclado Mecánico RGB,Electrónica,2,1599,3198,Online,Jalisco
2026-08-01,Barra de Sonido 2.1,Electrónica,3,3499,10497,Online,Yucatán
2026-08-01,Camiseta Basic Cotton,Moda,1,399,399,Móvil App,Nuevo León
2026-08-01,Casco Ciclismo Aero,Deportes,1,1169,1169,Tienda física,Puebla
2026-08-02,Smartwatch Fit 3,Electrónica,1,3299,3299,Móvil App,Nuevo León
2026-08-02,Kit Bandas Elásticas,Deportes,2,284,568,Online,CDMX
2026-08-02,Set Ciencia Experimentos,Juguetes,2,629,1258,Marketplace,Nuevo León
2026-08-02,Mancuernas Ajustables 10kg,Deportes,3,899,2697,Móvil App,Chihuahua
2026-08-02,Smart TV 55'',Electrónica,1,11498.50,11498.50,Online,Chihuahua
2026-08-02,Tablet Galaxy 10",Electrónica,1,6499,6499,Online,Nuevo León
2026-08-03,Smart TV 55'',Electrónica,1,9774,9774,Tienda física,Nuevo León
2026-08-03,Tablet Galaxy 10",Electrónica,2,6499,12998,Online,Nuevo León
2026-08-03,Auto RC Turbo Rally,Juguetes,1,779,779,Online,Puebla
2026-08-03,Kit Bandas Elásticas,Deportes,4,299,1196,Marketplace,Nuevo León
2026-08-03,Balón Soccer Pro FIFA,Deportes,1,549,549,Online,CDMX
2026-08-03,Cámara Action Go,Electrónica,2,7999,15998,Online,Nuevo León
2026-08-04,Consola Next X,Electrónica,1,13999,13999,Online,Chihuahua
2026-08-04,Auto RC Turbo Rally,Juguetes,2,779,1558,Tienda física,Nuevo León
2026-08-04,Secadora Iónica 2200W,Belleza,1,1499,1499,Marketplace,Nuevo León
2026-08-04,Bloques Creativos 500pz,Juguetes,3,674,2022,Móvil App,Jalisco
2026-08-05,Yoga Mat Premium,Deportes,3,649,1947,Marketplace,CDMX
2026-08-05,Peluche Oso Gigante 1.5m,Juguetes,1,549,549,Online,Chihuahua
2026-08-05,Bicicleta Urbana R26,Deportes,2,7998.50,15997,Online,Nuevo León
2026-08-05,Casco Ciclismo Aero,Deportes,2,1298.50,2597,Online,CDMX
2026-08-05,Serum Vitamina C 30ml,Belleza,2,658.50,1317,Online,CDMX
2026-08-05,Cafetera Espresso Deluxe,Hogar,2,3449,6898,Marketplace,Jalisco
2026-08-05,Tenis Runner Air,Moda,1,2199,2199,Tienda física,Puebla
2026-08-05,Juego de Ollas Antiadherentes,Hogar,2,2399,4798,Móvil App,CDMX
2026-08-05,Set de Sábanas Queen 600h,Hogar,1,1199,1199,Tienda física,CDMX
2026-08-05,Smart TV 55'',Electrónica,2,11499,22998,Online,CDMX
2026-08-06,Lámpara LED Inteligente,Hogar,1,549,549,Online,CDMX
2026-08-06,Bicicleta Urbana R26,Deportes,1,7998.50,7998.50,Tienda física,CDMX
2026-08-06,Lentes de Sol Retro,Moda,2,569,1138,Marketplace,Nuevo León
2026-08-06,Chamarra Denim Classic,Moda,1,1299,1299,Online,CDMX
2026-08-06,Camiseta Basic Cotton,Moda,6,339,2034,Marketplace,CDMX
2026-08-06,Secadora Iónica 2200W,Belleza,2,1124,2248,Tienda física,CDMX
2026-08-06,Lentes de Sol Retro,Moda,3,683,2049,Online,CDMX
2026-08-07,Tablet Galaxy 10",Electrónica,2,6499,12998,Online,Yucatán
2026-08-07,Rizador de Pelas Digital,Belleza,2,899,1798,Móvil App,CDMX
2026-08-07,Consola Next X,Electrónica,1,13999,13999,Online,Nuevo León
2026-08-07,Cámara Action Go,Electrónica,4,7999,31996,Online,Nuevo León
2026-08-07,Cafetera Espresso Deluxe,Hogar,1,4598.50,4598.50,Online,CDMX
2026-08-07,Bolso de Cuero Milano,Moda,1,1898.50,1898.50,Online,CDMX
2026-08-07,Juego de Ollas Antiadherentes,Hogar,3,2399,7197,Online,CDMX
2026-08-07,Chamarra Denim Classic,Moda,3,1298.50,3895.50,Marketplace,Yucatán
2026-08-07,Bloques Creativos 500pz,Juguetes,2,898.50,1797,Tienda física,CDMX
2026-08-08,Smart TV 55'',Electrónica,2,11498.50,22997,Online,Chihuahua
2026-08-08,Cafetera Espresso Deluxe,Hogar,1,3909,3909,Online,Nuevo León
2026-08-08,Aspiradora Robot Clean+,Hogar,3,5999,17997,Online,Puebla
2026-08-08,Set Ciencia Experimentos,Juguetes,2,629,1258,Marketplace,CDMX
2026-08-08,Audífonos ANC Studio,Electrónica,1,2124,2124,Online,Yucatán
2026-08-09,Teclado Mecánico RGB,Electrónica,3,1279,3837,Marketplace,Puebla
2026-08-09,Balón Soccer Pro FIFA,Deportes,6,467,2802,Online,CDMX
2026-08-09,Tenis Runner Air,Moda,2,2198.50,4397,Online,Nuevo León
2026-08-09,Cámara Action Go,Electrónica,5,7998.50,39992.50,Marketplace,Jalisco
2026-08-09,Juego de Ollas Antiadherentes,Hogar,1,2399,2399,Marketplace,CDMX
2026-08-09,Teclado Mecánico RGB,Electrónica,2,1439,2878,Marketplace,Puebla
2026-08-09,Juego de Mesa Familiar,Juguetes,2,449,898,Online,CDMX
2026-08-10,Tenis Runner Air,Moda,1,2089,2089,Online,Nuevo León
2026-08-10,Juego de Ollas Antiadherentes,Hogar,2,2399,4798,Marketplace,Puebla
2026-08-11,Yoga Mat Premium,Deportes,2,648.50,1297,Marketplace,CDMX
2026-08-11,Banda de Correr Plegable,Deportes,1,12498.50,12498.50,Marketplace,Yucatán
2026-08-12,Smartwatch Fit 3,Electrónica,3,3299,9897,Online,Jalisco
2026-08-12,Tenis Runner Air,Moda,1,2199,2199,Móvil App,CDMX
2026-08-12,Chamarra Denim Classic,Moda,1,1169,1169,Online,CDMX
2026-08-12,Smartphone X5,Electrónica,2,8549,17098,Online,Jalisco
2026-08-12,Tenis Runner Air,Moda,1,1869,1869,Online,Puebla
2026-08-12,Tablet Galaxy 10",Electrónica,1,6499,6499,Marketplace,CDMX
2026-08-12,Audífonos ANC Studio,Electrónica,1,2499,2499,Online,CDMX
2026-08-13,Teclado Mecánico RGB,Electrónica,2,1359,2718,Online,Yucatán
2026-08-13,Serum Vitamina C 30ml,Belleza,3,527,1581,Tienda física,CDMX
2026-08-13,Teclado Mecánico RGB,Electrónica,2,1599,3198,Tienda física,CDMX
2026-08-13,Paleta de Sombras Nude,Belleza,2,499,998,Móvil App,CDMX
2026-08-14,Vestido Floral Summer,Moda,1,989,989,Marketplace,Jalisco
2026-08-14,Lámpara LED Inteligente,Hogar,1,548.50,548.50,Online,Nuevo León
2026-08-14,Set Ciencia Experimentos,Juguetes,1,629,629,Marketplace,CDMX
